;Idx,Name,Stdmode,Shape,MagUpID,ItemType,Weight,Anicount,Source,Reserved,Looks,IconEffect,InLooks,InLooksType,InLooksNum,DropLight,DropLightAni,DropSound,DuraMax,Ac,Ac2,Mac,Mac2,Dc,Dc2,Mc,Mc2,Sc,Sc2,Need,NeedLevel,Price,Stock,Shine,Job,NameColor,Smite,DamAdd,DcRedu,McRedu,IgnDef,DamReb,ExpAdd,DropRate,RareAttr,GodAttr,UserAttr,Desc,Effect,EffParam,TipEffect,TimeLimit
749,传奇腰带(魔),64,0,,,1,0,0,0,448,0,0,0,0,,,new-wupin.ogg,5000,18,29,17,28,0,0,19,33,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|17#70#27#44#60,0,0|100#30#1#4#30,,,,,
750,传奇之靴(魔),62,0,,,1,0,0,0,447,0,0,0,0,,,new-wupin.ogg,5000,18,29,17,28,0,0,19,33,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|17#70#27#44#60,0,0|100#30#1#4#30,,,,,
751,传奇勋章(魔),202,6,,,1,0,0,0,450,0,0,0,0,,,new-shouzhuo.ogg,5000,20,35,18,32,0,0,28,44,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|17#70#27#44#60,0,0|100#30#1#4#30,,,,,
752,皓月头盔(魔),15,0,,,1,0,0,0,456,0,0,0,0,,,new-wupin.ogg,5000,25,39,22,37,0,0,36,55,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|17#70#29#47#60,0,0|100#30#1#4#30,,,,,
753,皓月项链(魔),19,0,,,1,0,0,0,453,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,47,55,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|17#70#29#47#60,0,0|100#30#1#4#30,,,,,
754,皓月手镯(魔),26,0,,,1,0,0,0,452,0,0,0,0,,,new-shouzhuo.ogg,5000,24,39,22,36,0,0,30,46,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|17#70#29#47#60,0,0|100#30#1#4#30,,,,,
755,皓月戒指(魔),22,0,,,1,0,0,0,451,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,55,81,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|17#70#29#47#60,0,0|100#30#1#4#30,,,,,
756,皓月腰带(魔),64,0,,,1,0,0,0,455,0,0,0,0,,,new-wupin.ogg,5000,22,31,20,30,0,0,21,35,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|17#70#29#47#60,0,0|100#30#1#4#30,,,,,
757,皓月之靴(魔),62,0,,,1,0,0,0,454,0,0,0,0,,,new-wupin.ogg,5000,22,31,20,30,0,0,21,35,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|17#70#29#47#60,0,0|100#30#1#4#30,,,,,
758,皓月勋章(魔),202,6,,,1,0,0,0,457,0,0,0,0,,,new-shouzhuo.ogg,5000,24,39,22,36,0,0,30,46,0,0,0,89,800,100,,,255,0,0,0,0,0,0,0,0,1|17#70#29#47#60,0,0|100#30#1#4#30,,,,,
759,影刺头盔(魔),15,0,,,1,0,0,0,459,0,0,0,0,,,new-wupin.ogg,5000,30,44,27,43,0,0,39,58,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#31#50#60,0,0|100#30#1#4#30,,,,,
760,影刺项链(魔),19,0,,,1,0,0,0,463,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,51,59,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#31#50#60,0,0|100#30#1#4#30,,,,,
761,影刺手镯(魔),26,0,,,1,0,0,0,458,0,0,0,0,,,new-shouzhuo.ogg,5000,26,41,24,38,0,0,33,49,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#31#50#60,0,0|100#30#1#4#30,,,,,
762,影刺戒指(魔),22,0,,,1,0,0,0,464,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,59,86,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#31#50#60,0,0|100#30#1#4#30,,,,,
763,影刺腰带(魔),64,0,,,1,0,0,0,461,0,0,0,0,,,new-wupin.ogg,5000,24,33,22,33,0,0,23,37,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#31#50#60,0,0|100#30#1#4#30,,,,,
764,影刺之靴(魔),62,0,,,1,0,0,0,462,0,0,0,0,,,new-wupin.ogg,5000,24,33,22,33,0,0,23,37,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#31#50#60,0,0|100#30#1#4#30,,,,,
765,影刺勋章(魔),202,6,,,1,0,0,0,460,0,0,0,0,,,new-shouzhuo.ogg,5000,26,41,24,38,0,0,33,49,0,0,0,91,1000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#31#50#60,0,0|100#30#1#4#30,,,,,
766,神龙头盔(魔),15,0,,,1,0,0,0,466,0,0,0,0,,,new-wupin.ogg,5000,35,49,32,48,0,0,44,63,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#33#55#60,0,0|100#30#1#4#30,,,,,
767,神龙项链(魔),19,0,,,1,0,0,0,470,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,60,73,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#33#55#60,0,0|100#30#1#4#30,,,,,
768,神龙手镯(魔),26,0,,,1,0,0,0,465,0,0,0,0,,,new-shouzhuo.ogg,5000,31,46,29,43,0,0,38,54,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#33#55#60,0,0|100#30#1#4#30,,,,,
769,神龙戒指(魔),22,0,,,1,0,0,0,471,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,66,98,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#33#55#60,0,0|100#30#1#4#30,,,,,
770,神龙腰带(魔),64,0,,,1,0,0,0,467,0,0,0,0,,,new-wupin.ogg,5000,29,38,27,38,0,0,28,42,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#33#55#60,0,0|100#30#1#4#30,,,,,
771,神龙之靴(魔),62,0,,,1,0,0,0,468,0,0,0,0,,,new-wupin.ogg,5000,29,38,27,38,0,0,28,42,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#33#55#60,0,0|100#30#1#4#30,,,,,
772,神龙勋章(魔),202,6,,,1,0,0,0,469,0,0,0,0,,,new-shouzhuo.ogg,5000,31,46,29,43,0,0,38,54,0,0,0,93,1500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#33#55#60,0,0|100#30#1#4#30,,,,,
773,真龙头盔(魔),15,0,,,1,0,0,0,473,0,0,0,0,,,new-wupin.ogg,5000,42,63,39,59,0,0,51,79,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#35#60#60,0,0|100#30#1#4#30,,,,,
774,真龙项链(魔),19,0,,,1,0,0,0,477,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,69,96,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#35#60#60,0,0|100#30#1#4#30,,,,,
775,真龙手镯(魔),26,0,,,1,0,0,0,472,0,0,0,0,,,new-shouzhuo.ogg,5000,36,51,34,48,0,0,43,59,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#35#60#60,0,0|100#30#1#4#30,,,,,
776,真龙戒指(魔),22,0,,,1,0,0,0,478,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,76,118,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#35#60#60,0,0|100#30#1#4#30,,,,,
777,真龙腰带(魔),64,0,,,1,0,0,0,474,0,0,0,0,,,new-wupin.ogg,5000,34,43,32,43,0,0,33,47,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#35#60#60,0,0|100#30#1#4#30,,,,,
778,真龙之靴(魔),62,0,,,1,0,0,0,475,0,0,0,0,,,new-wupin.ogg,5000,34,43,32,43,0,0,33,47,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#35#60#60,0,0|100#30#1#4#30,,,,,
779,真龙勋章(魔),202,6,,,1,0,0,0,476,0,0,0,0,,,new-shouzhuo.ogg,5000,36,51,34,48,0,0,43,59,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#35#60#60,0,0|100#30#1#4#30,,,,,
780,天下谁人不识君々魔盔,15,0,,,1,0,0,0,480,0,0,0,0,,,new-wupin.ogg,5000,66,88,66,88,0,0,66,99,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#37#80#60,0,0|100#30#1#4#30,,,,,
781,天下谁人不识君々魔链,19,0,,,1,0,0,0,484,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,88,128,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#37#80#60,0,0|100#30#1#4#30,,,,,
782,天下谁人不识君々魔镯,26,0,,,1,0,0,0,479,0,0,0,0,,,new-shouzhuo.ogg,5000,66,88,66,88,0,0,66,88,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#37#80#60,0,0|100#30#1#4#30,,,,,
783,天下谁人不识君々魔指,22,0,,,1,0,0,0,485,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,99,188,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#37#80#60,0,0|100#30#1#4#30,,,,,
784,天下谁人不识君々魔带,64,0,,,1,0,0,0,481,0,0,0,0,,,new-wupin.ogg,5000,66,88,66,88,0,0,66,88,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#37#80#60,0,0|100#30#1#4#30,,,,,
785,天下谁人不识君々魔靴,62,0,,,1,0,0,0,482,0,0,0,0,,,new-wupin.ogg,5000,66,88,66,88,0,0,66,88,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#37#80#60,0,0|100#30#1#4#30,,,,,
786,天下谁人不识君々魔章,202,6,,,1,0,0,0,483,0,0,0,0,,,new-shouzhuo.ogg,5000,66,88,66,88,0,0,66,88,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|17#70#37#80#60,0,0|100#30#1#4#30,,,,,
787,~~~~~~~~~~~~~~~~~,0,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
788,天尊头盔,15,0,,,1,0,0,0,347,0,0,0,0,,,new-wupin.ogg,5000,2,5,1,4,0,0,0,0,2,5,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|20#70#1#5#60,0,0|100#30#1#4#30,,,,,
789,天尊项链,19,0,,,1,0,0,0,335,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,3,6,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|20#70#1#5#60,0,0|100#30#1#4#30,,,,,
790,天尊手镯,26,0,,,1,0,0,0,345,0,0,0,0,,,new-shouzhuo.ogg,5000,2,4,1,4,0,0,0,0,2,4,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|20#70#1#5#60,0,0|100#30#1#4#30,,,,,
791,天尊戒指,22,0,,,1,0,0,0,337,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,3,7,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|20#70#1#5#60,0,0|100#30#1#4#30,,,,,
792,天尊腰带,64,0,,,1,0,0,0,338,0,0,0,0,,,new-wupin.ogg,5000,1,3,1,2,0,0,0,0,1,4,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|20#70#1#5#60,0,0|100#30#1#4#30,,,,,
793,天尊之靴,62,0,,,1,0,0,0,339,0,0,0,0,,,new-wupin.ogg,5000,1,3,1,2,0,0,0,0,1,4,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|20#70#1#5#60,0,0|100#30#1#4#30,,,,,
794,青龙头盔,15,0,,,1,0,0,0,349,0,0,0,0,,,new-wupin.ogg,5000,3,6,2,5,0,0,0,0,3,6,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|20#70#3#8#60,0,0|100#30#1#4#30,,,,,
795,青龙项链,19,0,,,1,0,0,0,352,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,4,8,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|20#70#3#8#60,0,0|100#30#1#4#30,,,,,
796,青龙手镯,26,0,,,1,0,0,0,351,0,0,0,0,,,new-shouzhuo.ogg,5000,2,5,1,5,0,0,0,0,2,5,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|20#70#3#8#60,0,0|100#30#1#4#30,,,,,
797,青龙戒指,22,0,,,1,0,0,0,350,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,4,10,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|20#70#3#8#60,0,0|100#30#1#4#30,,,,,
798,青龙腰带,64,0,,,1,0,0,0,354,0,0,0,0,,,new-wupin.ogg,5000,1,4,1,3,0,0,0,0,1,5,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|20#70#3#8#60,0,0|100#30#1#4#30,,,,,
799,青龙之靴,62,0,,,1,0,0,0,353,0,0,0,0,,,new-wupin.ogg,5000,1,4,1,3,0,0,0,0,1,5,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|20#70#3#8#60,0,0|100#30#1#4#30,,,,,
800,青龙勋章,202,6,,,1,0,0,0,348,0,0,0,0,,,new-shouzhuo.ogg,5000,2,5,1,5,0,0,0,0,2,5,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|20#70#3#8#60,0,0|100#30#1#4#30,,,,,
801,暗咒头盔,15,0,,,1,0,0,0,364,0,0,0,0,,,new-wupin.ogg,5000,3,8,2,7,0,0,0,0,3,9,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|20#70#5#11#60,0,0|100#30#1#4#30,,,,,
802,暗咒项链,19,0,,,1,0,0,0,358,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,5,11,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|20#70#5#11#60,0,0|100#30#1#4#30,,,,,
803,暗咒手镯,26,0,,,1,0,0,0,357,0,0,0,0,,,new-shouzhuo.ogg,5000,2,7,2,6,0,0,0,0,3,7,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|20#70#5#11#60,0,0|100#30#1#4#30,,,,,
804,暗咒戒指,22,0,,,1,0,0,0,356,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,7,13,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|20#70#5#11#60,0,0|100#30#1#4#30,,,,,
805,暗咒腰带,64,0,,,1,0,0,0,360,0,0,0,0,,,new-wupin.ogg,5000,1,5,1,4,0,0,0,0,2,6,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|20#70#5#11#60,0,0|100#30#1#4#30,,,,,
806,暗咒之靴,62,0,,,1,0,0,0,359,0,0,0,0,,,new-wupin.ogg,5000,1,5,1,4,0,0,0,0,2,6,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|20#70#5#11#60,0,0|100#30#1#4#30,,,,,
807,暗咒勋章,202,6,,,1,0,0,0,355,0,0,0,0,,,new-shouzhuo.ogg,5000,2,7,2,6,0,0,0,0,3,7,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|20#70#5#11#60,0,0|100#30#1#4#30,,,,,
808,通云头盔,15,0,,,1,0,0,0,367,0,0,0,0,,,new-wupin.ogg,5000,3,9,2,8,0,0,0,0,5,14,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|20#70#7#14#60,0,0|100#30#1#4#30,,,,,
809,通云项链,19,0,,,1,0,0,0,364,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,7,14,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|20#70#7#14#60,0,0|100#30#1#4#30,,,,,
810,通云手镯,26,0,,,1,0,0,0,363,0,0,0,0,,,new-shouzhuo.ogg,5000,2,8,2,7,0,0,0,0,4,9,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|20#70#7#14#60,0,0|100#30#1#4#30,,,,,
811,通云戒指,22,0,,,1,0,0,0,362,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,11,19,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|20#70#7#14#60,0,0|100#30#1#4#30,,,,,
812,通云腰带,64,0,,,1,0,0,0,366,0,0,0,0,,,new-wupin.ogg,5000,1,6,1,5,0,0,0,0,2,7,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|20#70#7#14#60,0,0|100#30#1#4#30,,,,,
813,通云之靴,62,0,,,1,0,0,0,365,0,0,0,0,,,new-wupin.ogg,5000,1,6,1,5,0,0,0,0,2,7,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|20#70#7#14#60,0,0|100#30#1#4#30,,,,,
814,通云勋章,202,6,,,1,0,0,0,368,0,0,0,0,,,new-shouzhuo.ogg,5000,2,8,2,7,0,0,0,0,4,9,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|20#70#7#14#60,0,0|100#30#1#4#30,,,,,
815,光芒头盔,15,0,,,1,0,0,0,375,0,0,0,0,,,new-wupin.ogg,5000,3,10,2,9,0,0,0,0,7,18,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|20#70#9#17#60,0,0|100#30#1#4#30,,,,,
816,光芒项链,19,0,,,1,0,0,0,373,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,11,19,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|20#70#9#17#60,0,0|100#30#1#4#30,,,,,
817,光芒手镯,26,0,,,1,0,0,0,371,0,0,0,0,,,new-shouzhuo.ogg,5000,2,9,2,8,0,0,0,0,5,11,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|20#70#9#17#60,0,0|100#30#1#4#30,,,,,
818,光芒戒指,22,0,,,1,0,0,0,372,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,15,24,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|20#70#9#17#60,0,0|100#30#1#4#30,,,,,
819,光芒腰带,64,0,,,1,0,0,0,370,0,0,0,0,,,new-wupin.ogg,5000,1,7,1,6,0,0,0,0,3,10,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|20#70#9#17#60,0,0|100#30#1#4#30,,,,,
820,光芒之靴,62,0,,,1,0,0,0,369,0,0,0,0,,,new-wupin.ogg,5000,1,7,1,6,0,0,0,0,3,10,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|20#70#9#17#60,0,0|100#30#1#4#30,,,,,
821,光芒勋章,202,6,,,1,0,0,0,374,0,0,0,0,,,new-shouzhuo.ogg,5000,2,9,2,8,0,0,0,0,5,11,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|20#70#9#17#60,0,0|100#30#1#4#30,,,,,
822,火龙头盔(道),15,0,,,1,0,0,0,381,0,0,0,0,,,new-wupin.ogg,5000,4,13,3,11,0,0,0,0,10,23,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|20#70#11#20#60,0,0|100#30#1#4#30,,,,,
823,火龙项链(道),19,0,,,1,0,0,0,377,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,16,29,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|20#70#11#20#60,0,0|100#30#1#4#30,,,,,
824,火龙手镯(道),26,0,,,1,0,0,0,380,0,0,0,0,,,new-shouzhuo.ogg,5000,2,11,2,10,0,0,0,0,7,18,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|20#70#11#20#60,0,0|100#30#1#4#30,,,,,
825,火龙戒指(道),22,0,,,1,0,0,0,378,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,20,33,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|20#70#11#20#60,0,0|100#30#1#4#30,,,,,
826,火龙腰带(道),64,0,,,1,0,0,0,379,0,0,0,0,,,new-wupin.ogg,5000,2,8,2,7,0,0,0,0,4,12,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|20#70#11#20#60,0,0|100#30#1#4#30,,,,,
827,火龙之靴(道),62,0,,,1,0,0,0,376,0,0,0,0,,,new-wupin.ogg,5000,2,8,2,7,0,0,0,0,4,12,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|20#70#11#20#60,0,0|100#30#1#4#30,,,,,
828,火龙勋章(道),202,6,,,1,0,0,0,382,0,0,0,0,,,new-shouzhuo.ogg,5000,2,11,2,10,0,0,0,0,7,18,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|20#70#11#20#60,0,0|100#30#1#4#30,,,,,
829,啸尊头盔,15,0,,,1,0,0,0,395,0,0,0,0,,,new-wupin.ogg,5000,4,15,4,13,0,0,0,0,12,26,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|20#70#13#23#60,0,0|100#30#1#4#30,,,,,
830,啸尊项链,19,0,,,1,0,0,0,392,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,19,34,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|20#70#13#23#60,0,0|100#30#1#4#30,,,,,
831,啸尊手镯,26,0,,,1,0,0,0,391,0,0,0,0,,,new-shouzhuo.ogg,5000,3,13,2,12,0,0,0,0,9,21,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|20#70#13#23#60,0,0|100#30#1#4#30,,,,,
832,啸尊戒指,22,0,,,1,0,0,0,390,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,25,40,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|20#70#13#23#60,0,0|100#30#1#4#30,,,,,
833,啸尊腰带,64,0,,,1,0,0,0,394,0,0,0,0,,,new-wupin.ogg,5000,2,10,2,9,0,0,0,0,5,15,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|20#70#13#23#60,0,0|100#30#1#4#30,,,,,
834,啸尊之靴,62,0,,,1,0,0,0,393,0,0,0,0,,,new-wupin.ogg,5000,2,10,2,9,0,0,0,0,5,15,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|20#70#13#23#60,0,0|100#30#1#4#30,,,,,
835,啸尊勋章,202,6,,,1,0,0,0,383,0,0,0,0,,,new-shouzhuo.ogg,5000,3,13,2,12,0,0,0,0,9,21,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|20#70#13#23#60,0,0|100#30#1#4#30,,,,,
836,金牛头盔(道),15,0,,,1,0,0,0,407,0,0,0,0,,,new-wupin.ogg,5000,4,17,4,15,0,0,0,0,14,29,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|20#70#15#26#60,0,0|100#30#1#4#30,,,,,
837,金牛项链(道),19,0,,,1,0,0,0,404,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,23,38,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|20#70#15#26#60,0,0|100#30#1#4#30,,,,,
838,金牛手镯(道),26,0,,,1,0,0,0,403,0,0,0,0,,,new-shouzhuo.ogg,5000,4,15,3,14,0,0,0,0,11,25,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|20#70#15#26#60,0,0|100#30#1#4#30,,,,,
839,金牛戒指(道),22,0,,,1,0,0,0,402,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,30,47,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|20#70#15#26#60,0,0|100#30#1#4#30,,,,,
840,金牛腰带(道),64,0,,,1,0,0,0,406,0,0,0,0,,,new-wupin.ogg,5000,2,12,2,10,0,0,0,0,7,18,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|20#70#15#26#60,0,0|100#30#1#4#30,,,,,
841,金牛之靴(道),62,0,,,1,0,0,0,405,0,0,0,0,,,new-wupin.ogg,5000,2,12,2,10,0,0,0,0,7,18,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|20#70#15#26#60,0,0|100#30#1#4#30,,,,,
842,金牛勋章(道),202,6,,,1,0,0,0,408,0,0,0,0,,,new-shouzhuo.ogg,5000,4,15,3,14,0,0,0,0,11,25,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|20#70#15#26#60,0,0|100#30#1#4#30,,,,,
843,主宰头盔(道),15,0,,,1,0,0,0,415,0,0,0,0,,,new-wupin.ogg,5000,7,20,6,19,0,0,0,0,17,33,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|20#70#17#29#60,0,0|100#30#1#4#30,,,,,
844,主宰项链(道),19,0,,,1,0,0,0,412,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,27,42,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|20#70#17#29#60,0,0|100#30#1#4#30,,,,,
845,主宰手镯(道),26,0,,,1,0,0,0,411,0,0,0,0,,,new-shouzhuo.ogg,5000,6,19,5,17,0,0,0,0,14,29,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|20#70#17#29#60,0,0|100#30#1#4#30,,,,,
846,主宰戒指(道),22,0,,,1,0,0,0,410,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,33,50,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|20#70#17#29#60,0,0|100#30#1#4#30,,,,,
847,主宰腰带(道),64,0,,,1,0,0,0,409,0,0,0,0,,,new-wupin.ogg,5000,5,15,4,13,0,0,0,0,9,21,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|20#70#17#29#60,0,0|100#30#1#4#30,,,,,
848,主宰之靴(道),62,0,,,1,0,0,0,413,0,0,0,0,,,new-wupin.ogg,5000,5,15,4,13,0,0,0,0,9,21,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|20#70#17#29#60,0,0|100#30#1#4#30,,,,,
849,主宰勋章(道),202,6,,,1,0,0,0,414,0,0,0,0,,,new-shouzhuo.ogg,5000,6,19,5,17,0,0,0,0,14,29,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|20#70#17#29#60,0,0|100#30#1#4#30,,,,,
850,虎喷头盔(道),15,0,,,1,0,0,0,419,0,0,0,0,,,new-wupin.ogg,5000,10,23,8,21,0,0,0,0,20,37,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|20#70#19#32#60,0,0|100#30#1#4#30,,,,,
851,虎喷项链(道),19,0,,,1,0,0,0,418,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,30,45,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|20#70#19#32#60,0,0|100#30#1#4#30,,,,,
852,虎喷手镯(道),26,0,,,1,0,0,0,416,0,0,0,0,,,new-shouzhuo.ogg,5000,8,22,7,20,0,0,0,0,17,32,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|20#70#19#32#60,0,0|100#30#1#4#30,,,,,
853,虎喷戒指(道),22,0,,,1,0,0,0,417,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,0,0,38,56,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|20#70#19#32#60,0,0|100#30#1#4#30,,,,,
